user_id,sex,age,age_category,dependents_c,dependents_category,last_month_salary_cleaned,default_flag,qty_loans_rs,qty_loans_ot,total_loans,with_bank_credit,using_lines_not_secured_personal_assets_cleaned,debt_ratio_cleaned,total_delayed_payments
26165,M,59,50-59,0,0,7580,0,0,16,16,1,0.797768724,1.920327625,2
26617,M,59,50-59,0,0,7580,0,2,7,9,1,0.066944237,1.920327625,0
29167,M,59,50-59,0,0,7580,0,0,3,3,1,0.9999999,1.920327625,3
29269,M,50,50-59,1,1,7580,0,0,5,5,1,0.046471238,1.920327625,0
9690,F,52,50-59,2,2,7580,0,9,6,15,1,0.769532218,1.920327625,1
4290,F,53,50-59,2,2,7580,0,2,4,6,1,0.053389787,1.920327625,0
34906,F,55,50-59,2,2,7580,0,4,5,9,1,0.555563941,1.920327625,3
17310,F,59,50-59,2,2,7580,0,0,12,12,1,0.997152506,1.920327625,3
7408,M,50,50-59,3,3+,7580,0,2,5,7,1,0.9999999,1.920327625,5
31703,M,53,50-59,1,1,7580,0,0,1,1,1,0.043547823,1.920327625,0
33936,F,55,50-59,1,1,7580,0,2,2,4,1,0.093456908,1.920327625,0
19275,M,57,50-59,1,1,7580,0,2,8,10,1,0.018912632,1.920327625,0
8693,F,58,50-59,1,1,7580,0,1,5,6,1,0.3249935,1.920327625,0
21311,M,59,50-59,1,1,7580,0,1,2,3,1,0.01059894,1.920327625,0
1550,F,50,50-59,0,0,7580,0,1,7,8,1,0.0,1.920327625,0
12108,M,50,50-59,0,0,7580,0,1,12,13,1,0.033343565,1.920327625,0
21343,M,50,50-59,0,0,7580,0,1,2,3,1,0.114474864,1.920327625,0
26415,M,50,50-59,0,0,7580,0,0,4,4,1,0.013159474,1.920327625,0
10583,M,51,50-59,0,0,7580,0,2,7,9,1,0.031078281,1.920327625,0
11614,M,52,50-59,0,0,7580,0,0,4,4,1,0.051615923,1.920327625,0
18187,M,52,50-59,0,0,7580,0,2,2,4,1,0.531657891,1.920327625,0
20342,M,52,50-59,0,0,7580,0,4,6,10,1,0.001230675,1.920327625,0
22005,M,52,50-59,0,0,7580,0,1,3,4,1,0.065934066,1.920327625,3
28978,F,52,50-59,0,0,7580,0,0,4,4,1,0.02569743,1.920327625,0
32248,M,52,50-59,0,0,7580,0,1,4,5,1,0.185360202,1.920327625,0
1327,M,53,50-59,0,0,7580,0,1,4,5,1,0.905609439,1.920327625,1
207,M,54,50-59,0,0,7580,0,1,5,6,1,0.346610558,1.920327625,1
24262,M,54,50-59,0,0,7580,0,0,4,4,1,0.834757835,1.920327625,3
32801,F,54,50-59,0,0,7580,0,1,5,6,1,0.026330582,1.920327625,0
32971,M,54,50-59,0,0,7580,0,0,6,6,1,0.025586733,1.920327625,1
1270,F,55,50-59,0,0,7580,0,2,8,10,1,0.016422753,1.920327625,0
26236,F,55,50-59,0,0,7580,0,0,10,10,1,0.010884835,1.920327625,1
28469,M,55,50-59,0,0,7580,0,0,8,8,1,0.39115443,1.920327625,1
10584,F,56,50-59,0,0,7580,0,1,9,10,1,0.601669917,1.920327625,0
33055,M,56,50-59,0,0,7580,0,1,4,5,1,0.003982213,1.920327625,0
33294,M,56,50-59,0,0,7580,0,3,3,6,1,0.255991173,1.920327625,0
23795,M,57,50-59,0,0,7580,0,1,8,9,1,0.059738441,1.920327625,0
16997,M,58,50-59,0,0,7580,0,1,9,10,1,0.012275248,1.920327625,1
30074,M,58,50-59,0,0,7580,0,0,7,7,1,0.460285361,1.920327625,4
33226,F,58,50-59,0,0,7580,0,0,8,8,1,0.021114979,1.920327625,0
3014,M,59,50-59,0,0,7580,0,1,8,9,1,0.0,1.920327625,0
19776,F,59,50-59,0,0,7580,0,2,6,8,1,0.003079877,1.920327625,0
11337,M,50,50-59,1,1,7580,0,1,3,4,1,0.9999999,1.920327625,0
27387,M,57,50-59,1,1,7580,0,1,3,4,1,0.355459264,1.920327625,0
33565,M,57,50-59,1,1,7580,0,1,6,7,1,0.721859938,1.920327625,0
22722,M,51,50-59,2,2,7580,0,2,11,13,1,0.493202179,1.920327625,2
24476,F,51,50-59,2,2,7580,0,1,6,7,1,0.94364092,1.920327625,0
14389,M,57,50-59,2,2,7580,0,1,12,13,1,0.07278092,1.920327625,0
29700,M,58,50-59,2,2,7580,0,5,5,10,1,0.135292661,1.920327625,0
32700,M,57,50-59,3,3+,7580,0,1,5,6,1,0.010172121,1.920327625,0
7498,F,55,50-59,4,3+,7580,0,0,1,1,1,0.9999999,0.0,0
15327,M,53,50-59,1,1,7580,0,0,2,2,1,0.122867321,1.920327625,0
17471,M,53,50-59,1,1,7580,0,0,1,1,1,0.9999999,1.0,0
11872,M,54,50-59,1,1,7580,0,1,9,10,1,0.564682784,1.920327625,0
10675,M,55,50-59,1,1,7580,0,2,5,7,1,0.065244052,1.920327625,0
18501,F,56,50-59,1,1,7580,0,1,3,4,1,0.148663334,1.920327625,0
19762,M,56,50-59,1,1,7580,0,0,5,5,1,0.004299785,1.920327625,0
32807,M,57,50-59,1,1,7580,0,1,5,6,1,0.158795586,1.920327625,0
12678,F,50,50-59,0,0,7580,0,2,6,8,1,0.046517184,1.920327625,0
356,F,51,50-59,0,0,7580,0,0,1,1,1,0.053624822,1.920327625,0
6759,F,51,50-59,0,0,7580,0,1,11,12,1,0.186721265,1.920327625,0
17017,M,51,50-59,0,0,7580,0,1,4,5,1,0.060912248,1.920327625,0
23054,M,52,50-59,0,0,7580,0,1,14,15,1,0.021542351,1.920327625,0
33622,M,52,50-59,0,0,7580,0,1,8,9,1,0.617135699,1.920327625,0
35863,M,52,50-59,0,0,7580,0,1,7,8,1,0.8835289,1.920327625,2
3541,F,53,50-59,0,0,7580,0,1,4,5,1,0.04590385,1.920327625,1
4631,M,53,50-59,0,0,7580,0,2,11,13,1,0.05802877,1.920327625,1
7054,M,53,50-59,0,0,7580,0,2,7,9,1,0.342536526,1.920327625,0
11762,M,53,50-59,0,0,7580,0,0,5,5,1,0.471698113,1.920327625,0
15528,M,53,50-59,0,0,7580,0,1,6,7,1,0.0,1.920327625,0
31149,M,54,50-59,0,0,7580,0,1,3,4,1,0.00036357,1.920327625,0
34495,M,54,50-59,0,0,7580,0,0,2,2,1,0.0,0.0,0
7220,M,55,50-59,0,0,7580,0,0,4,4,1,0.12340163,1.920327625,0
12696,F,55,50-59,0,0,7580,0,1,3,4,1,0.740915437,1.920327625,1
29829,M,55,50-59,0,0,7580,0,3,9,12,1,0.0,1.920327625,0
6292,M,56,50-59,0,0,7580,0,0,1,1,1,0.800439912,1.920327625,1
9336,F,56,50-59,0,0,7580,0,1,2,3,1,0.0,1.920327625,0
13353,F,56,50-59,0,0,7580,0,1,5,6,1,0.016485437,1.920327625,0
16877,M,57,50-59,0,0,7580,0,0,5,5,1,0.0,1.920327625,0
29236,F,57,50-59,0,0,7580,0,1,4,5,1,0.0,1.920327625,0
30533,F,57,50-59,0,0,7580,0,0,7,7,1,0.137250685,1.920327625,0
5334,M,58,50-59,0,0,7580,0,1,5,6,1,0.008005318,1.920327625,0
17477,M,58,50-59,0,0,7580,0,1,13,14,1,0.301697493,1.920327625,0
24272,M,58,50-59,0,0,7580,0,3,8,11,1,0.005916174,1.920327625,0
3440,M,53,50-59,1,1,7580,0,0,8,8,1,0.030426371,1.920327625,0
19905,M,54,50-59,1,1,7580,0,1,14,15,1,0.013835875,1.920327625,0
20032,M,59,50-59,1,1,7580,0,0,5,5,1,0.676345706,1.920327625,1
12420,M,51,50-59,2,2,7580,0,1,13,14,1,0.699189265,1.920327625,0
16347,M,51,50-59,2,2,7580,0,2,12,14,1,0.095976841,1.920327625,0
14338,F,53,50-59,2,2,7580,1,0,4,4,1,0.29183852,1.920327625,10
21214,M,54,50-59,2,2,7580,0,0,7,7,1,0.845288678,1.920327625,1
919,F,56,50-59,2,2,7580,0,3,16,19,1,0.02612616,1.920327625,0
5526,F,58,50-59,2,2,7580,0,1,16,17,1,0.084305045,1.920327625,0
16440,M,58,50-59,2,2,7580,0,2,12,14,1,0.199848538,1.920327625,0
30468,M,56,50-59,3,3+,7580,0,0,2,2,1,0.362098294,1.920327625,0
8884,F,50,50-59,1,1,7580,0,3,9,12,1,0.561911459,1.920327625,1
10703,M,52,50-59,1,1,7580,0,1,2,3,1,0.1230116,1.920327625,0
29935,M,52,50-59,1,1,7580,0,0,3,3,1,0.007688056,1.920327625,0
33885,M,55,50-59,1,1,7580,0,1,7,8,1,0.017904452,1.920327625,1
9491,M,56,50-59,1,1,7580,0,2,2,4,1,0.141092945,1.920327625,0
13407,M,57,50-59,1,1,7580,0,0,0,0,0,0.9999999,0.0,0
18754,M,58,50-59,1,1,7580,0,1,5,6,1,0.0,1.920327625,0
6063,M,50,50-59,0,0,7580,0,2,1,3,1,0.999960452,1.920327625,0
8565,M,50,50-59,0,0,7580,0,2,6,8,1,0.47209316,1.920327625,0
15744,F,50,50-59,0,0,7580,0,1,7,8,1,0.066865181,1.920327625,0
16880,M,50,50-59,0,0,7580,0,1,7,8,1,0.01356542,1.920327625,0
27068,M,50,50-59,0,0,7580,0,1,8,9,1,0.0,1.920327625,0
9434,M,51,50-59,0,0,7580,0,1,6,7,1,0.143895203,1.920327625,0
19989,M,51,50-59,0,0,7580,0,1,4,5,1,0.75724855,1.920327625,6
20626,F,51,50-59,0,0,7580,0,2,2,4,1,0.264073869,1.920327625,0
29258,F,51,50-59,0,0,7580,0,0,1,1,1,0.996007984,1.920327625,0
30732,M,51,50-59,0,0,7580,0,2,6,8,1,0.030783246,1.920327625,0
13412,M,52,50-59,0,0,7580,0,2,3,5,1,0.123683392,1.920327625,0
22622,M,52,50-59,0,0,7580,0,2,5,7,1,0.365766706,1.920327625,0
30398,F,52,50-59,0,0,7580,0,1,4,5,1,6.81e-05,1.920327625,0
30965,M,53,50-59,0,0,7580,0,2,4,6,1,0.040805018,1.920327625,0
14913,F,54,50-59,0,0,7580,0,1,5,6,1,0.0,1.920327625,0
6994,M,55,50-59,0,0,7580,0,1,4,5,1,0.814384131,1.920327625,0
13053,F,55,50-59,0,0,7580,0,0,4,4,1,0.998336106,1.920327625,3
34398,F,56,50-59,0,0,7580,0,1,7,8,1,0.549766261,1.920327625,0
17278,F,57,50-59,0,0,7580,0,1,2,3,1,1.005935645,1.920327625,2
29766,F,57,50-59,0,0,7580,0,1,4,5,1,0.021239575,1.920327625,0
17145,M,58,50-59,0,0,7580,0,2,17,19,1,0.057476373,1.920327625,0
21599,F,58,50-59,0,0,7580,1,1,4,5,1,0.9999999,1.920327625,8
21675,M,58,50-59,0,0,7580,0,2,2,4,1,0.9999999,1.920327625,4
34260,M,58,50-59,0,0,7580,0,1,3,4,1,0.000545435,1.920327625,0
5919,F,59,50-59,0,0,7580,0,1,7,8,1,0.006202774,1.920327625,0
9152,M,59,50-59,0,0,7580,0,2,2,4,1,0.344142797,1.920327625,0
21283,M,59,50-59,0,0,7580,0,2,19,21,1,0.040488095,1.920327625,0
28759,F,59,50-59,0,0,7580,0,0,2,2,1,0.001130336,0.0,0
33518,F,59,50-59,0,0,7580,0,1,1,2,1,0.001996008,1.920327625,2
34091,M,51,50-59,1,1,7580,0,2,9,11,1,0.074161656,1.920327625,0
34359,F,52,50-59,1,1,7580,0,1,11,12,1,0.0,1.920327625,0
20841,F,59,50-59,1,1,7580,0,2,5,7,1,0.0,1.920327625,0
22747,M,59,50-59,1,1,7580,0,1,4,5,1,0.065830721,1.920327625,0
6951,M,57,50-59,2,2,7580,0,0,2,2,1,0.9999999,1.920327625,1
12719,F,57,50-59,2,2,7580,0,1,7,8,1,0.358984239,1.920327625,1
35286,F,57,50-59,2,2,7580,0,1,6,7,1,0.00290307,1.920327625,2
11453,F,55,50-59,3,3+,7580,0,2,6,8,1,0.044950391,1.920327625,0
33273,F,51,50-59,1,1,7580,0,3,7,10,1,0.141337697,1.920327625,0
10082,M,58,50-59,1,1,7580,0,1,13,14,1,0.0,1.920327625,0
20999,F,50,50-59,0,0,7580,0,1,12,13,1,0.000333319,1.920327625,0
34034,M,50,50-59,0,0,7580,0,1,4,5,1,0.9999999,1.920327625,0
14902,M,51,50-59,0,0,7580,0,1,2,3,1,0.0,1.920327625,0
33650,F,51,50-59,0,0,7580,0,0,2,2,1,0.9999999,1.920327625,0
23809,M,52,50-59,0,0,7580,0,0,6,6,1,0.363868674,1.920327625,0
33228,M,52,50-59,0,0,7580,0,2,12,14,1,0.152766792,1.920327625,0
15189,M,53,50-59,0,0,7580,0,2,6,8,1,0.0,1.920327625,0
15570,F,53,50-59,0,0,7580,0,2,12,14,1,0.131139179,1.920327625,0
23325,M,53,50-59,0,0,7580,0,1,9,10,1,0.054377974,1.920327625,0
26245,M,53,50-59,0,0,7580,0,1,7,8,1,0.753689012,1.920327625,0
28376,F,53,50-59,0,0,7580,0,2,3,5,1,0.192074454,1.920327625,0
34539,F,53,50-59,0,0,7580,0,2,3,5,1,0.164985001,1.920327625,0
10081,F,54,50-59,0,0,7580,0,1,13,14,1,0.620110726,1.920327625,0
18465,M,54,50-59,0,0,7580,0,0,0,0,0,0.9999999,0.0,0
23559,F,54,50-59,0,0,7580,0,1,6,7,1,0.010332644,1.920327625,0
28386,F,55,50-59,0,0,7580,0,2,4,6,1,0.348358756,1.920327625,0
35140,M,55,50-59,0,0,7580,0,1,10,11,1,0.738165506,1.920327625,7
35561,F,55,50-59,0,0,7580,0,11,9,20,1,0.27615944,1.920327625,0
1994,M,56,50-59,0,0,7580,0,1,15,16,1,0.132317328,1.920327625,3
17425,M,56,50-59,0,0,7580,0,2,10,12,1,0.028529421,1.920327625,0
20541,F,56,50-59,0,0,7580,0,1,16,17,1,0.383887268,1.920327625,0
26750,F,56,50-59,0,0,7580,0,0,2,2,1,0.0,1.920327625,0
6000,M,57,50-59,0,0,7580,0,0,3,3,1,0.088373601,1.920327625,0
8126,F,57,50-59,0,0,7580,0,1,7,8,1,0.024591203,1.920327625,0
13916,F,57,50-59,0,0,7580,0,2,5,7,1,0.0,1.920327625,0
25501,F,57,50-59,0,0,7580,0,1,1,2,1,0.02636124,1.920327625,0
26665,M,57,50-59,0,0,7580,0,2,6,8,1,0.288234542,1.920327625,0
27428,M,57,50-59,0,0,7580,0,2,14,16,1,0.338094839,1.920327625,0
35482,M,57,50-59,0,0,7580,0,0,6,6,1,0.004173732,1.920327625,0
10631,M,58,50-59,0,0,7580,0,0,0,0,0,0.9999999,0.0,0
14004,F,58,50-59,0,0,7580,0,2,10,12,1,0.9999999,1.920327625,0
14773,F,58,50-59,0,0,7580,0,2,2,4,1,0.046865104,1.920327625,0
16556,F,58,50-59,0,0,7580,0,1,12,13,1,0.445894827,1.920327625,1
1266,F,59,50-59,0,0,7580,0,2,7,9,1,0.0,1.920327625,0
3151,M,59,50-59,0,0,7580,0,0,3,3,1,0.061404331,1.920327625,0
6924,F,59,50-59,0,0,7580,0,1,1,2,1,0.044547773,1.920327625,0
14473,F,59,50-59,0,0,7580,0,0,1,1,1,0.063630579,1.920327625,0
27107,M,59,50-59,0,0,7580,0,0,6,6,1,0.087969745,1.920327625,0
32714,M,59,50-59,0,0,7580,0,2,10,12,1,0.030994073,1.920327625,0
576,F,53,50-59,1,1,7580,0,0,4,4,1,0.099132919,1.920327625,0
5363,M,54,50-59,1,1,7580,0,0,9,9,1,0.076878094,1.920327625,0
7309,M,55,50-59,1,1,7580,1,0,8,8,1,0.732857143,1.920327625,8
13899,F,57,50-59,1,1,7580,0,1,10,11,1,0.054761802,1.920327625,0
12869,M,52,50-59,2,2,7580,0,1,8,9,1,0.0,1.920327625,0
28537,M,53,50-59,2,2,7580,0,1,8,9,1,0.007446492,1.920327625,0
26136,F,55,50-59,2,2,7580,0,1,18,19,1,0.542251667,1.920327625,0
12531,M,53,50-59,3,3+,7580,0,2,2,4,1,0.9999999,1.920327625,0
35055,M,54,50-59,3,3+,7580,0,1,5,6,1,0.0,1.920327625,0
4903,M,55,50-59,3,3+,7580,0,4,5,9,1,0.0,1.920327625,0
8589,M,50,50-59,1,1,7580,0,1,6,7,1,0.008086253,1.920327625,0
6138,F,52,50-59,1,1,7580,0,0,1,1,1,0.0,0.0,0
1635,M,53,50-59,1,1,7580,0,1,9,10,1,0.052638596,1.920327625,0
17732,M,53,50-59,1,1,7580,0,0,4,4,1,0.224756425,1.920327625,0
8433,F,54,50-59,1,1,7580,0,1,10,11,1,0.014500864,1.920327625,0
16366,F,54,50-59,1,1,7580,0,0,5,5,1,0.053048391,1.920327625,0
24646,F,54,50-59,1,1,7580,0,0,7,7,1,0.021639963,1.920327625,0
25105,M,57,50-59,1,1,7580,0,2,4,6,1,0.0,1.920327625,0
27857,M,58,50-59,1,1,7580,0,5,1,6,1,0.0,1.920327625,0
1029,M,50,50-59,0,0,7580,0,0,1,1,1,1.010941332,1.920327625,0
21339,F,50,50-59,0,0,7580,0,1,23,24,1,0.830751882,1.920327625,1
27604,F,50,50-59,0,0,7580,0,2,33,35,1,0.034985402,1.920327625,2
35467,M,51,50-59,0,0,7580,0,1,6,7,1,1.135176651,1.920327625,1
6097,M,52,50-59,0,0,7580,0,2,6,8,1,0.131069502,1.920327625,5
31021,F,52,50-59,0,0,7580,0,1,12,13,1,0.170592257,1.920327625,2
33994,M,52,50-59,0,0,7580,0,2,5,7,1,0.986216806,1.920327625,5
13679,F,53,50-59,0,0,7580,0,1,7,8,1,0.005692089,1.920327625,0
18296,F,53,50-59,0,0,7580,0,1,11,12,1,0.182879839,1.920327625,0
20235,M,53,50-59,0,0,7580,0,1,18,19,1,0.029183443,1.920327625,0
20697,M,53,50-59,0,0,7580,0,1,7,8,1,0.037296431,1.920327625,0
25232,M,53,50-59,0,0,7580,0,0,7,7,1,0.193792846,1.920327625,0
26518,F,55,50-59,0,0,7580,0,2,7,9,1,0.032799271,1.920327625,0
3761,F,56,50-59,0,0,7580,0,1,10,11,1,0.040312935,1.920327625,0
6688,M,56,50-59,0,0,7580,0,1,5,6,1,0.339016946,1.920327625,1
12735,M,56,50-59,0,0,7580,0,1,2,3,1,0.623488774,1.920327625,0
17046,F,56,50-59,0,0,7580,0,0,4,4,1,0.02398724,1.920327625,0
21491,M,56,50-59,0,0,7580,0,2,2,4,1,0.039148043,1.920327625,0
25182,M,56,50-59,0,0,7580,0,1,9,10,1,0.240919546,1.920327625,0
6160,M,57,50-59,0,0,7580,0,1,4,5,1,0.9999999,1.920327625,0
5883,M,58,50-59,0,0,7580,0,1,11,12,1,0.008559177,1.920327625,0
6976,F,58,50-59,0,0,7580,0,0,3,3,1,0.016525483,1.920327625,0
21458,F,58,50-59,0,0,7580,0,2,7,9,1,0.004390704,1.920327625,0
23488,M,58,50-59,0,0,7580,0,1,16,17,1,0.088692118,1.920327625,0
1120,M,59,50-59,0,0,7580,0,0,10,10,1,0.057340151,1.920327625,0
2936,F,59,50-59,0,0,7580,0,1,9,10,1,0.098903613,1.920327625,0
4879,F,59,50-59,0,0,7580,0,2,5,7,1,0.0,1.920327625,0
16476,F,59,50-59,0,0,7580,0,1,12,13,1,0.734979001,1.920327625,0
20603,M,59,50-59,0,0,7580,0,1,7,8,1,0.096652022,1.920327625,0
30776,F,51,50-59,1,1,7580,0,1,3,4,1,0.076262176,1.920327625,0
11647,M,52,50-59,1,1,7580,0,5,12,17,1,0.36380068,1.920327625,1
5735,M,58,50-59,1,1,7580,0,2,4,6,1,0.9999999,1.920327625,0
9591,M,52,50-59,2,2,7580,0,2,11,13,1,0.270486925,1.920327625,0
20695,M,54,50-59,2,2,7580,0,1,9,10,1,0.43070462,1.920327625,0
20366,F,55,50-59,3,3+,7580,0,2,10,12,1,0.106738879,1.920327625,0
22364,F,52,50-59,1,1,7580,0,1,11,12,1,0.064786907,1.920327625,0
8729,M,57,50-59,1,1,7580,0,0,4,4,1,0.050376035,1.920327625,0
7880,M,50,50-59,0,0,7580,0,2,6,8,1,0.236217431,1.920327625,0
10004,F,50,50-59,0,0,7580,0,0,4,4,1,0.014310793,1.920327625,0
18964,F,50,50-59,0,0,7580,0,4,3,7,1,0.022003603,1.920327625,0
33402,M,50,50-59,0,0,7580,0,1,7,8,1,0.071003433,1.920327625,0
5315,M,51,50-59,0,0,7580,0,1,1,2,1,0.9999999,1.920327625,1
5689,M,51,50-59,0,0,7580,0,2,11,13,1,0.982229402,1.920327625,0
13111,M,51,50-59,0,0,7580,0,1,6,7,1,0.005511306,1.920327625,0
28917,M,51,50-59,0,0,7580,0,1,2,3,1,0.03455465,1.920327625,0
33931,M,51,50-59,0,0,7580,0,2,9,11,1,0.00141022,1.920327625,0
5929,M,52,50-59,0,0,7580,0,1,2,3,1,0.116925538,1.920327625,0
12363,M,53,50-59,0,0,7580,0,0,7,7,1,0.663463411,1.920327625,0
21508,M,53,50-59,0,0,7580,0,0,6,6,1,0.9999999,1.920327625,2
15151,M,54,50-59,0,0,7580,0,0,4,4,1,0.007495422,1.920327625,0
19865,M,54,50-59,0,0,7580,0,2,26,28,1,0.291806509,1.920327625,0
29242,M,54,50-59,0,0,7580,0,1,5,6,1,0.123313128,1.920327625,0
16610,F,55,50-59,0,0,7580,0,0,9,9,1,0.385173627,1.920327625,0
17516,F,55,50-59,0,0,7580,0,2,11,13,1,0.646653037,1.920327625,1
10766,F,56,50-59,0,0,7580,0,1,9,10,1,0.089844426,1.920327625,0
24538,F,56,50-59,0,0,7580,0,2,11,13,1,0.501964186,1.920327625,2
27049,M,56,50-59,0,0,7580,0,0,17,17,1,0.054632151,1.920327625,0
1589,M,57,50-59,0,0,7580,0,1,5,6,1,0.01975076,1.920327625,0
13797,M,57,50-59,0,0,7580,0,0,5,5,1,0.011363292,1.920327625,0
4524,F,59,50-59,0,0,7580,0,1,14,15,1,0.763447024,1.920327625,5
6163,M,59,50-59,0,0,7580,0,3,7,10,1,0.226831393,1.920327625,0
18652,M,59,50-59,0,0,7580,0,1,16,17,1,0.006197137,1.920327625,0
21227,M,59,50-59,0,0,7580,0,0,9,9,1,0.0,0.0,0
25678,F,59,50-59,0,0,7580,0,2,9,11,1,0.205727946,1.920327625,0
10573,F,51,50-59,1,1,7580,0,1,3,4,1,0.950828225,1.920327625,1
195,M,52,50-59,1,1,7580,0,0,9,9,1,0.833817523,1.920327625,4
21687,M,52,50-59,1,1,7580,0,2,3,5,1,0.004523594,1.920327625,0
22431,M,58,50-59,1,1,7580,0,0,9,9,1,0.252552479,1.920327625,0
33533,F,58,50-59,1,1,7580,0,0,1,1,1,0.9999999,1.920327625,0
20171,M,54,50-59,2,2,7580,0,4,1,5,1,0.0,1.920327625,0
26805,M,54,50-59,2,2,7580,0,0,15,15,1,0.129980036,1.920327625,1
11458,F,55,50-59,2,2,7580,0,0,6,6,1,0.540082868,1.920327625,1
5500,M,57,50-59,3,3+,7580,0,1,8,9,1,0.043657838,1.920327625,0
7615,M,51,50-59,4,3+,7580,0,1,7,8,1,0.17787555,1.920327625,0
10127,M,59,50-59,4,3+,7580,0,1,14,15,1,0.005719721,1.920327625,0
29871,M,50,50-59,1,1,7580,0,7,14,21,1,0.122070695,1.920327625,1
30804,F,51,50-59,1,1,7580,0,1,4,5,1,0.18392947,1.920327625,0
23806,F,57,50-59,1,1,7580,0,1,5,6,1,0.615761369,1.920327625,0
35942,M,58,50-59,1,1,7580,0,1,2,3,1,0.034568963,1.920327625,0
4563,M,59,50-59,1,1,7580,0,2,9,11,1,0.241847471,1.920327625,0
8996,F,59,50-59,1,1,7580,0,0,3,3,1,0.037830067,1.920327625,0
23367,M,59,50-59,1,1,7580,0,0,4,4,1,0.0,0.0,0
14092,M,50,50-59,0,0,7580,0,0,3,3,1,0.079892789,1.920327625,0
17395,M,50,50-59,0,0,7580,0,1,8,9,1,0.021141945,1.920327625,0
28858,F,50,50-59,0,0,7580,0,1,1,2,1,0.182240888,1.920327625,0
11856,F,51,50-59,0,0,7580,0,1,4,5,1,0.319622097,1.920327625,0
13919,F,51,50-59,0,0,7580,0,2,7,9,1,0.0,1.920327625,0
16384,F,51,50-59,0,0,7580,0,2,10,12,1,0.098814038,1.920327625,0
19248,M,51,50-59,0,0,7580,0,1,10,11,1,0.108636611,1.920327625,0
20636,F,51,50-59,0,0,7580,0,2,12,14,1,0.043906326,1.920327625,0
33946,F,52,50-59,0,0,7580,0,2,10,12,1,0.815110769,1.920327625,0
2163,M,53,50-59,0,0,7580,0,2,11,13,1,0.893289456,1.920327625,0
27103,M,53,50-59,0,0,7580,0,0,4,4,1,0.026525199,1.920327625,0
2795,M,54,50-59,0,0,7580,0,2,6,8,1,0.753547281,1.920327625,0
33175,M,54,50-59,0,0,7580,0,0,5,5,1,0.264892842,1.920327625,0
1144,F,55,50-59,0,0,7580,0,1,3,4,1,0.059625523,1.920327625,0
17765,M,55,50-59,0,0,7580,0,1,4,5,1,0.0,1.920327625,0
20202,M,55,50-59,0,0,7580,0,0,0,0,0,0.9999999,0.0,0
7262,M,56,50-59,0,0,7580,0,1,5,6,1,0.072428144,1.920327625,0
18718,F,56,50-59,0,0,7580,0,1,6,7,1,0.081863028,1.920327625,0
32707,M,56,50-59,0,0,7580,0,2,7,9,1,0.134331974,1.920327625,0
1346,F,57,50-59,0,0,7580,0,1,5,6,1,0.0,1.920327625,0
24296,F,57,50-59,0,0,7580,0,1,0,1,1,0.9999999,1.920327625,0
30718,F,57,50-59,0,0,7580,0,1,9,10,1,0.951364689,1.920327625,0
34122,M,57,50-59,0,0,7580,0,2,7,9,1,0.027760266,1.920327625,0
2947,M,58,50-59,0,0,7580,0,5,7,12,1,0.000156519,1.920327625,0
20435,M,58,50-59,0,0,7580,0,0,7,7,1,0.006105102,1.920327625,0
32726,F,58,50-59,0,0,7580,0,1,6,7,1,0.0,1.920327625,0
33330,F,58,50-59,0,0,7580,0,4,7,11,1,0.066192933,1.920327625,0
13970,F,59,50-59,0,0,7580,0,0,7,7,1,0.020743058,1.920327625,1
15635,M,59,50-59,0,0,7580,0,1,14,15,1,0.032372711,1.920327625,0
24864,F,59,50-59,0,0,7580,0,2,9,11,1,0.061084653,1.920327625,0
29345,M,54,50-59,1,1,7580,0,1,5,6,1,0.068981038,1.920327625,0
8447,M,58,50-59,1,1,7580,0,0,30,30,1,0.194798295,1.920327625,0
21394,M,58,50-59,2,2,7580,0,2,14,16,1,0.73787978,1.920327625,0
24603,M,58,50-59,2,2,7580,0,1,18,19,1,0.027870155,1.920327625,1
28953,F,58,50-59,2,2,7580,0,0,12,12,1,0.000329407,1.920327625,0
30283,M,52,50-59,4,3+,7580,0,2,5,7,1,0.48041815,1.920327625,0
33454,M,51,50-59,5,3+,7580,0,1,8,9,1,0.367420206,1.920327625,0
6024,F,54,50-59,1,1,7580,0,1,7,8,1,0.008303277,1.920327625,0
26212,M,56,50-59,1,1,7580,0,2,7,9,1,0.0,1.920327625,0
28525,M,56,50-59,1,1,7580,0,1,8,9,1,0.139291671,1.920327625,0
23665,M,59,50-59,1,1,7580,0,0,9,9,1,0.053661329,1.920327625,0
39,F,50,50-59,0,0,7580,0,1,3,4,1,0.713313484,1.920327625,0
818,F,50,50-59,0,0,7580,0,1,10,11,1,0.619529871,1.920327625,2
7147,M,50,50-59,0,0,7580,0,1,9,10,1,0.169861351,1.920327625,0
10237,M,50,50-59,0,0,7580,0,1,5,6,1,0.044351313,1.920327625,1
22597,M,50,50-59,0,0,7580,0,0,12,12,1,0.714579709,1.920327625,0
12041,F,51,50-59,0,0,7580,0,2,5,7,1,0.017891228,1.920327625,0
4491,M,52,50-59,0,0,7580,0,1,2,3,1,0.0,1.920327625,0
34285,M,52,50-59,0,0,7580,0,1,6,7,1,0.474868886,1.920327625,0
35801,F,52,50-59,0,0,7580,0,3,2,5,1,0.005722213,1.920327625,0
3214,M,53,50-59,0,0,7580,0,0,1,1,1,0.9999999,0.0,0
